ts_mono_s,tb_new_bytes,tb_retx_bytes,num_new_tb,num_retx_tb
785783.897568,59667484,3422157,56766,3102
785783.897588,59667484,3422157,56766,3102
785783.897601,59667484,3422157,56766,3102
785783.897612,59667484,3422157,56766,3102
785783.897624,59667484,3422157,56766,3102
785783.897646,59667484,3422157,56766,3102
785783.897658,59667484,3422157,56766,3102
785783.897670,59667484,3422157,56766,3102
785783.897681,59667484,3422157,56766,3102
785783.897703,59667484,3422157,56766,3102
785783.897715,59667484,3422157,56766,3102
785783.897727,59667484,3422157,56766,3102
785783.897738,59667484,3422157,56766,3102
785783.897759,59667484,3422157,56766,3102
785783.897771,59667484,3422157,56766,3102
785783.897784,59667484,3422157,56766,3102
785783.897796,59667484,3422157,56766,3102
785783.897817,59667484,3422157,56766,3102
785783.897830,59667484,3422157,56766,3102
785783.897841,59667484,3422157,56766,3102
785783.897853,59667484,3422157,56766,3102
785783.897874,59667484,3422157,56766,3102
785783.897886,59667484,3422157,56766,3102
785783.897898,59667484,3422157,56766,3102
785783.897909,59667484,3422157,56766,3102
785783.897930,59667484,3422157,56766,3102
785783.897943,59667484,3422157,56766,3102
785783.897954,59667484,3422157,56766,3102
785783.897966,59667484,3422157,56766,3102
785783.897987,59667484,3422157,56766,3102
785783.898000,59667484,3422157,56766,3102
785783.898014,59667484,3422157,56766,3102
785783.898026,59667484,3422157,56766,3102
785783.898046,59667484,3422157,56766,3102
785783.898058,59667484,3422157,56766,3102
785783.898070,59667484,3422157,56766,3102
785783.898082,59667484,3422157,56766,3102
785783.898103,59667484,3422157,56766,3102
785783.898116,59667484,3422157,56766,3102
785783.898128,59667484,3422157,56766,3102
785783.898140,59667484,3422157,56766,3102
785783.898160,59667484,3422157,56766,3102
785783.898173,59667484,3422157,56766,3102
785783.898184,59667484,3422157,56766,3102
785783.898196,59667484,3422157,56766,3102
785783.898218,59667484,3422157,56766,3102
785783.898230,59667484,3422157,56766,3102
785783.898242,59667484,3422157,56766,3102
785783.898253,59667484,3422157,56766,3102
785783.898274,59667484,3422157,56766,3102
785783.898286,59667484,3422157,56766,3102
785783.898298,59667484,3422157,56766,3102
785783.898309,59667484,3422157,56766,3102
785783.898330,59667484,3422157,56766,3102
785783.898343,59667484,3422157,56766,3102
785783.898356,59667484,3422157,56766,3102
785783.898368,59667484,3422157,56766,3102
785783.898389,59667484,3422157,56766,3102
785783.898401,59667484,3422157,56766,3102
785783.898413,59667484,3422157,56766,3102
785783.898425,59667484,3422157,56766,3102
785783.898445,59667484,3422157,56766,3102
785783.898458,59667484,3422157,56766,3102
785783.898469,59667484,3422157,56766,3102
785783.898481,59667484,3422157,56766,3102
785783.898503,59667484,3422157,56766,3102
785783.898516,59667484,3422157,56766,3102
785783.898529,59667484,3422157,56766,3102
785783.898541,59667484,3422157,56766,3102
785783.898562,59667484,3422157,56766,3102
785783.898575,59667484,3422157,56766,3102
785783.898586,59667484,3422157,56766,3102
785783.898598,59667484,3422157,56766,3102
785783.898620,59667484,3422157,56766,3102
785783.898632,59667484,3422157,56766,3102
785783.898643,59667484,3422157,56766,3102
785783.898655,59668028,3422157,56767,3102
785783.898676,59668028,3422157,56767,3102
785783.898689,59668028,3422157,56767,3102
785783.898700,59668028,3422157,56767,3102
785783.898712,59668028,3422157,56767,3102
785783.898732,59668028,3422157,56767,3102
785783.898747,59668028,3422157,56767,3102
785783.898759,59668028,3422157,56767,3102
785783.898771,59668028,3422157,56767,3102
785783.898791,59668028,3422157,56767,3102
785783.898804,59668028,3422157,56767,3102
785783.898815,59668028,3422157,56767,3102
785783.898827,59668028,3422157,56767,3102
785783.898847,59668028,3422157,56767,3102
785783.898860,59668028,3422157,56767,3102
785783.898872,59668028,3422157,56767,3102
785783.898883,59668028,3422157,56767,3102
785783.898905,59668028,3422157,56767,3102
785783.898918,59668028,3422157,56767,3102
785783.898929,59668028,3422157,56767,3102
785783.898942,59668028,3422157,56767,3102
785783.898963,59668028,3422157,56767,3102
785783.898975,59668028,3422157,56767,3102
785783.898987,59668028,3422157,56767,3102
785783.898998,59668028,3422157,56767,3102
785783.899022,59668028,3422157,56767,3102
785783.899037,59668028,3422157,56767,3102
785783.899051,59668028,3422157,56767,3102
785783.899065,59668028,3422157,56767,3102
785783.899090,59668028,3422157,56767,3102
785783.899105,59668028,3422157,56767,3102
785783.899120,59668028,3422157,56767,3102
785783.899134,59668028,3422157,56767,3102
785783.899156,59668028,3422157,56767,3102
785783.899169,59668028,3422157,56767,3102
785783.899180,59668028,3422157,56767,3102
785783.899193,59668028,3422157,56767,3102
785783.899214,59668028,3422157,56767,3102
785783.899226,59668028,3422157,56767,3102
785783.899238,59668028,3422157,56767,3102
785783.899250,59668028,3422157,56767,3102
785783.899272,59668028,3422157,56767,3102
785783.899285,59668028,3422157,56767,3102
785783.899296,59668028,3422157,56767,3102
785783.899308,59668028,3422157,56767,3102
785783.899330,59668028,3422157,56767,3102
785783.899342,59668028,3422157,56767,3102
785783.899354,59668028,3422157,56767,3102
785783.899365,59668028,3422157,56767,3102
785783.899386,59668028,3422157,56767,3102
785783.899399,59668028,3422157,56767,3102
785783.899410,59668028,3422157,56767,3102
785783.899422,59668028,3422157,56767,3102
785783.899443,59668028,3422157,56767,3102
785783.899456,59668028,3422157,56767,3102
785783.899467,59668028,3422157,56767,3102
785783.899479,59668028,3422157,56767,3102
785783.899501,59668028,3422157,56767,3102
785783.899513,59668028,3422157,56767,3102
785783.899525,59668028,3422157,56767,3102
785783.899537,59668028,3422157,56767,3102
785783.899558,59668028,3422157,56767,3102
785783.899570,59668028,3422157,56767,3102
785783.899582,59668028,3422157,56767,3102
785783.899594,59668028,3422157,56767,3102
785783.899615,59668028,3422157,56767,3102
785783.899628,59668028,3422157,56767,3102
785783.899639,59668028,3422157,56767,3102
785783.899651,59668028,3422157,56767,3102
785783.899671,59668028,3422157,56767,3102
785783.899684,59668028,3422157,56767,3102
785783.899695,59668028,3422157,56767,3102
785783.899707,59668028,3422157,56767,3102
785783.899729,59668028,3422157,56767,3102
785783.899741,59668028,3422157,56767,3102
785783.899753,59668028,3422157,56767,3102
785783.899764,59668028,3422157,56767,3102
785783.899785,59668028,3422157,56767,3102
785783.899797,59668028,3422157,56767,3102
785783.899808,59668028,3422157,56767,3102
785783.899820,59668028,3422157,56767,3102
785783.899840,59668028,3422157,56767,3102
785783.899855,59668028,3422157,56767,3102
785783.899867,59668028,3422157,56767,3102
785783.899879,59668028,3422157,56767,3102
785783.899899,59668028,3422157,56767,3102
785783.899912,59668028,3422157,56767,3102
785783.899923,59668028,3422157,56767,3102
785783.899935,59668028,3422157,56767,3102
785783.899955,59668028,3422157,56767,3102
785783.899968,59668028,3422157,56767,3102
785783.899979,59668028,3422157,56767,3102
785783.899992,59668028,3422157,56767,3102
785783.900015,59668028,3422157,56767,3102
785783.900028,59668028,3422157,56767,3102
785783.900040,59668028,3422157,56767,3102
785783.900051,59668028,3422157,56767,3102
785783.900075,59668028,3422157,56767,3102
785783.900091,59668028,3422157,56767,3102
785783.900105,59668028,3422157,56767,3102
785783.900119,59668028,3422157,56767,3102
785783.900145,59668028,3422157,56767,3102
785783.900159,59668028,3422157,56767,3102
785783.900173,59668028,3422157,56767,3102
785783.900187,59668028,3422157,56767,3102
785783.900212,59668028,3422157,56767,3102
785783.900227,59668028,3422157,56767,3102
785783.900241,59668028,3422157,56767,3102
785783.900257,59668028,3422157,56767,3102
785783.900282,59668028,3422157,56767,3102
785783.900299,59668028,3422157,56767,3102
785783.900313,59668028,3422157,56767,3102
785783.900328,59668028,3422157,56767,3102
785783.900352,59668028,3422157,56767,3102
785783.900368,59668028,3422157,56767,3102
785783.900381,59668028,3422157,56767,3102
785783.900396,59668028,3422157,56767,3102
785783.900420,59668028,3422157,56767,3102
785783.900435,59668028,3422157,56767,3102
785783.900449,59668028,3422157,56767,3102
785783.900464,59668028,3422157,56767,3102
785783.900489,59668028,3422157,56767,3102
785783.900505,59668028,3422157,56767,3102
785783.900519,59668028,3422157,56767,3102
785783.900533,59668028,3422157,56767,3102
785783.900557,59668028,3422157,56767,3102
785783.900569,59668028,3422157,56767,3102
785783.900581,59668028,3422157,56767,3102
785783.900593,59668028,3422157,56767,3102
785783.900614,59668028,3422157,56767,3102
785783.900627,59668028,3422157,56767,3102
785783.900638,59668028,3422157,56767,3102
785783.900650,59668028,3422157,56767,3102
785783.900672,59668028,3422157,56767,3102
785783.900684,59668028,3422157,56767,3102
785783.900696,59668028,3422157,56767,3102
785783.900707,59668028,3422157,56767,3102
785783.900728,59668028,3422157,56767,3102
785783.900740,59668028,3422157,56767,3102
785783.900753,59668028,3422157,56767,3102
785783.900765,59668028,3422157,56767,3102
785783.900786,59668028,3422157,56767,3102
785783.900798,59668028,3422157,56767,3102
785783.900810,59668028,3422157,56767,3102
785783.900822,59668028,3422157,56767,3102
785783.900843,59668028,3422157,56767,3102
785783.900856,59668028,3422157,56767,3102
785783.900867,59668028,3422157,56767,3102
785783.900879,59668028,3422157,56767,3102
785783.900901,59668028,3422157,56767,3102
785783.900913,59668028,3422157,56767,3102
785783.900924,59668028,3422157,56767,3102
785783.900936,59668028,3422157,56767,3102
785783.900957,59668028,3422157,56767,3102
785783.900969,59668028,3422157,56767,3102
785783.900981,59668028,3422157,56767,3102
785783.900992,59668028,3422157,56767,3102
785783.901015,59668028,3422157,56767,3102
785783.901028,59668028,3422157,56767,3102
785783.901040,59668028,3422157,56767,3102
785783.901052,59668028,3422157,56767,3102
785783.901072,59668028,3422157,56767,3102
785783.901085,59668028,3422157,56767,3102
785783.901478,59668028,3422157,56767,3102
785783.901497,59668028,3422157,56767,3102
785783.901521,59668028,3422157,56767,3102
785783.901535,59668028,3422157,56767,3102
785783.901547,59668028,3422157,56767,3102
785783.901562,59668028,3422157,56767,3102
785783.901583,59668028,3422157,56767,3102
785783.901596,59668028,3422157,56767,3102
785783.901608,59668028,3422157,56767,3102
785783.901620,59668028,3422157,56767,3102
785783.901641,59668028,3422157,56767,3102
785783.901654,59668028,3422157,56767,3102
785783.901665,59668028,3422157,56767,3102
785783.901677,59668028,3422157,56767,3102
785783.901699,59668028,3422157,56767,3102
785783.901712,59668028,3422157,56767,3102
785783.901723,59668028,3422157,56767,3102
785783.901735,59668028,3422157,56767,3102
785783.901756,59668028,3422157,56767,3102
785783.901768,59668028,3422157,56767,3102
785783.901780,59668028,3422157,56767,3102
785783.901795,59668028,3422157,56767,3102
785783.901817,59668028,3422157,56767,3102
785783.901830,59668028,3422157,56767,3102
785783.901841,59668028,3422157,56767,3102
785783.901853,59668028,3422157,56767,3102
785783.901874,59668028,3422157,56767,3102
785783.901886,59668028,3422157,56767,3102
785783.901898,59668028,3422157,56767,3102
785783.901910,59668028,3422157,56767,3102
785783.901930,59668028,3422157,56767,3102
785783.901943,59668028,3422157,56767,3102
785783.901956,59668028,3422157,56767,3102
785783.901968,59668028,3422157,56767,3102
785783.901990,59668028,3422157,56767,3102
785783.902006,59668028,3422157,56767,3102
785783.902017,59668028,3422157,56767,3102
785783.902030,59668028,3422157,56767,3102
785783.902050,59668028,3422157,56767,3102
785783.902063,59668028,3422157,56767,3102
785783.902075,59668028,3422157,56767,3102
785783.902087,59668028,3422157,56767,3102
785783.902108,59668028,3422157,56767,3102
785783.902121,59668028,3422157,56767,3102
785783.902133,59668028,3422157,56767,3102
785783.902144,59668028,3422157,56767,3102
785783.902165,59668028,3422157,56767,3102
785783.902178,59668028,3422157,56767,3102
785783.902190,59668028,3422157,56767,3102
785783.902202,59668028,3422157,56767,3102
785783.902223,59668028,3422157,56767,3102
785783.902236,59668028,3422157,56767,3102
785783.902248,59668028,3422157,56767,3102
785783.902260,59668028,3422157,56767,3102
785783.902281,59668028,3422157,56767,3102
785783.902294,59668028,3422157,56767,3102
785783.902305,59668028,3422157,56767,3102
785783.902317,59668028,3422157,56767,3102
785783.902337,59668028,3422157,56767,3102
785783.902350,59668028,3422157,56767,3102
785783.902362,59668028,3422157,56767,3102
785783.902374,59668028,3422157,56767,3102
785783.902395,59668028,3422157,56767,3102
785783.902408,59668028,3422157,56767,3102
785783.902420,59668028,3422157,56767,3102
785783.902432,59668028,3422157,56767,3102
785783.902453,59668028,3422157,56767,3102
785783.902465,59668028,3422157,56767,3102
785783.902477,59668028,3422157,56767,3102
785783.902489,59668028,3422157,56767,3102
785783.902511,59668028,3422157,56767,3102
785783.902523,59668028,3422157,56767,3102
785783.902536,59668028,3422157,56767,3102
785783.902548,59668028,3422157,56767,3102
785783.902568,59668028,3422157,56767,3102
785783.902581,59668028,3422157,56767,3102
785783.902593,59668028,3422157,56767,3102
785783.902604,59668028,3422157,56767,3102
785783.902625,59668028,3422157,56767,3102
785783.902638,59668028,3422157,56767,3102
785783.902651,59668028,3422157,56767,3102
785783.902665,59668028,3422157,56767,3102
785783.902691,59668028,3422157,56767,3102
785783.902706,59668028,3422157,56767,3102
785783.902720,59668028,3422157,56767,3102
785783.902733,59668028,3422157,56767,3102
785783.902758,59668028,3422157,56767,3102
785783.902773,59668028,3422157,56767,3102
785783.902786,59668028,3422157,56767,3102
785783.902801,59668028,3422157,56767,3102
785783.902823,59668028,3422157,56767,3102
785783.902835,59668028,3422157,56767,3102
785783.902846,59668028,3422157,56767,3102
785783.902858,59668028,3422157,56767,3102
785783.902879,59668028,3422157,56767,3102
785783.902891,59668028,3422157,56767,3102
785783.902903,59668028,3422157,56767,3102
785783.902915,59668028,3422157,56767,3102
785783.902939,59668028,3422157,56767,3102
785783.902952,59668028,3422157,56767,3102
785783.902964,59668028,3422157,56767,3102
785783.902975,59668028,3422157,56767,3102
785783.902996,59668028,3422157,56767,3102
785783.903010,59668028,3422157,56767,3102
785783.903022,59668028,3422157,56767,3102
785783.903036,59668028,3422157,56767,3102
785783.903060,59668028,3422157,56767,3102
785783.903076,59668028,3422157,56767,3102
785783.903090,59668028,3422157,56767,3102
785783.903105,59668028,3422157,56767,3102
785783.903129,59668028,3422157,56767,3102
785783.903145,59668028,3422157,56767,3102
785783.903156,59668028,3422157,56767,3102
785783.903168,59668028,3422157,56767,3102
785783.903188,59668028,3422157,56767,3102
785783.903201,59668028,3422157,56767,3102
785783.903212,59668028,3422157,56767,3102
785783.903224,59668028,3422157,56767,3102
785783.903246,59668028,3422157,56767,3102
785783.903258,59668028,3422157,56767,3102
785783.903270,59668028,3422157,56767,3102
785783.903281,59668028,3422157,56767,3102
785783.903302,59668028,3422157,56767,3102
785783.903315,59668028,3422157,56767,3102
785783.903327,59668028,3422157,56767,3102
785783.903338,59668028,3422157,56767,3102
785783.903360,59668028,3422157,56767,3102
785783.903373,59668028,3422157,56767,3102
785783.903384,59668028,3422157,56767,3102
785783.903396,59668028,3422157,56767,3102
785783.903417,59668028,3422157,56767,3102
785783.903430,59668028,3422157,56767,3102
785783.903441,59668028,3422157,56767,3102
785783.903454,59668028,3422157,56767,3102
785783.903475,59668028,3422157,56767,3102
785783.903487,59668028,3422157,56767,3102
