epoch,frame,slot,harq_id,mcs,rb_start,num_rbs,tb_size,rv,tx_type
1785621227.537508,979,18,3,20,0,51,2817,0,0
1785621227.541441,979,19,2,20,26,25,1377,0,0
1785621227.545275,980,7,0,15,3,48,1889,0,0
1785621227.545275,980,8,4,15,0,43,1697,0,0
1785621227.545275,980,9,6,15,0,51,2017,0,0
1785621227.549339,980,17,2,20,0,51,2817,0,0
1785621227.549339,980,18,3,20,0,51,2817,0,0
1785621227.549339,980,19,5,20,26,25,1377,0,0
1785621227.553256,981,7,6,14,3,48,1697,0,0
1785621227.553256,981,8,4,14,5,46,1633,0,0
1785621227.553256,981,9,0,14,0,51,1825,0,0
1785621227.557508,981,17,5,21,0,51,3009,0,0
1785621227.557508,981,18,3,21,0,51,3009,0,0
1785621227.561440,981,19,2,21,26,25,1473,0,0
1785621227.565272,982,7,0,15,3,48,1889,0,0
1785621227.565272,982,8,4,15,0,43,1697,0,0
1785621227.565272,982,9,6,15,0,51,2017,0,0
1785621227.569339,982,17,2,21,0,51,3009,0,0
1785621227.569339,982,18,3,21,0,51,3009,0,0
1785621227.569339,982,19,5,21,26,25,1473,0,0
1785621227.573255,983,7,6,14,3,48,1697,0,0
1785621227.573255,983,8,4,14,5,46,1633,0,0
1785621227.573255,983,9,0,14,0,51,1825,0,0
1785621227.577508,983,17,5,21,0,51,3009,0,0
1785621227.577508,983,18,3,21,0,51,3009,0,0
1785621227.581441,983,19,2,21,26,25,1473,0,0
1785621227.585273,984,7,0,15,3,48,1889,0,0
1785621227.585273,984,8,4,15,0,43,1697,0,0
1785621227.585273,984,9,6,15,0,51,2017,0,0
1785621227.589338,984,17,2,20,0,51,2817,0,0
1785621227.589338,984,18,3,20,0,51,2817,0,0
1785621227.589338,984,19,5,20,26,25,1377,0,0
1785621227.593256,985,7,6,15,3,48,1889,0,0
1785621227.593256,985,8,4,15,5,46,1825,0,0
1785621227.593256,985,9,0,15,0,51,2017,0,0
1785621227.597508,985,17,5,22,0,51,3265,0,0
1785621227.597508,985,18,3,22,0,51,3265,0,0
1785621227.601441,985,19,2,22,26,25,1601,0,0
1785621227.605274,986,7,0,14,3,48,1697,0,0
1785621227.605274,986,8,4,14,0,43,1537,0,0
1785621227.605274,986,9,6,14,0,51,1825,0,0
1785621227.609339,986,17,2,21,0,51,3009,0,0
1785621227.609339,986,18,3,21,0,51,3009,0,0
1785621227.609339,986,19,5,21,26,25,1473,0,0
1785621227.613256,987,7,6,15,3,48,1889,0,0
1785621227.613256,987,8,4,15,5,46,1825,0,0
1785621227.613256,987,9,0,15,0,51,2017,0,0
1785621227.617509,987,17,5,21,0,51,3009,0,0
1785621227.617509,987,18,3,21,0,51,3009,0,0
1785621227.621441,987,19,2,21,26,25,1473,0,0
1785621227.625273,988,7,0,14,3,48,1697,0,0
