# type,ts_ns,ifindex,len,dwell_ns,inflight
# STATS,ts_ns,inflight_pkts,inflight_bytes,enq_total,deq_total,miss,insert_fail,rb_lost
DEQ,827917934372574,23,1028,40890,0
DEQ,827917935134998,23,1028,59327,0
DEQ,827917935241236,23,1028,48291,0
DEQ,827917936080590,23,1028,45670,1
DEQ,827917936121812,23,1028,44674,0
DEQ,827917936993207,23,1028,56074,0
DEQ,827917937112136,23,1028,44557,0
DEQ,827917937878346,23,1028,40483,0
DEQ,827917938113426,23,1028,52367,0
DEQ,827917938779434,23,1028,40530,0
DEQ,827917939088916,23,1028,48481,0
DEQ,827917939680375,23,1028,41549,0
DEQ,827917940061824,23,1028,39303,0
DEQ,827917940589122,23,1028,40895,0
DEQ,827917941078033,23,1028,50649,0
DEQ,827917941497409,23,1028,48992,0
DEQ,827917942078339,23,1028,41823,0
DEQ,827917942361962,23,1028,40766,0
DEQ,827917943077553,23,1028,43746,0
DEQ,827917943215502,23,1028,32927,0
DEQ,827917944079169,23,1028,41556,1
DEQ,827917944165088,23,1028,113903,0
DEQ,827917944980354,23,1028,51945,0
DEQ,827917945131748,23,1028,36516,0
DEQ,827917945875026,23,1028,41245,0
DEQ,827917946124016,23,1028,37815,0
DEQ,827917946777663,23,1028,41196,0
DEQ,827917947123670,23,1028,64358,0
DEQ,827917947679360,23,1028,41724,0
DEQ,827917948121187,23,1028,55558,0
DEQ,827917948579569,23,1028,41201,0
DEQ,827917949114480,23,1028,57055,0
DEQ,827917949497492,23,1028,46958,0
DEQ,827917950088374,23,1028,35695,0
DEQ,827917950371700,23,1028,47675,0
DEQ,827917951076179,23,1028,36152,0
DEQ,827917951216935,23,1028,33055,0
DEQ,827917952066787,23,1028,36542,1
DEQ,827917952109654,23,1028,69302,0
DEQ,827917952980808,23,1028,59263,0
DEQ,827917953052065,23,1028,36488,0
DEQ,827917953872513,23,1028,49982,0
DEQ,827917954052139,23,1028,36288,0
DEQ,827917954764058,23,1028,41367,0
DEQ,827917955036002,23,1028,36337,0
DEQ,827917955666023,23,1028,41088,0
DEQ,827917956034732,23,1028,47172,0
DEQ,827917956567038,23,1028,40559,0
DEQ,827917957052565,23,1028,63550,0
DEQ,827917957468726,23,1028,40640,0
DEQ,827917958023342,23,1028,46573,0
DEQ,827917958353904,23,1028,43111,0
DEQ,827917959016977,23,1028,48574,0
DEQ,827917959206200,23,1028,33887,0
DEQ,827917960018941,23,1028,54301,0
DEQ,827917960072174,23,1028,32656,0
DEQ,827917960930057,23,1028,51127,0
DEQ,827917960981594,23,1028,47670,0
DEQ,827917961829581,23,1028,45209,1
DEQ,827917961869689,23,1028,50566,0
DEQ,827917962746644,23,1028,58875,1
DEQ,827917962819561,23,1028,109720,0
DEQ,827917963643390,23,1028,49825,1
DEQ,827917963677485,23,1028,64180,0
DEQ,827917964537053,23,1028,41598,1
DEQ,827917964613447,23,1028,100585,0
