epoch,frame,slot,harq_id,mcs,rb_start,num_rbs,tb_size,rv,tx_type
1785811949.637626,654,9,4,12,0,51,1409,0,0
1785811949.641561,654,17,7,16,0,51,2178,0,0
1785811949.641561,654,18,0,16,0,51,2178,0,0
1785811949.645498,654,19,6,16,26,25,1057,0,0
1785811949.649329,655,7,4,12,0,51,1409,0,0
1785811949.649329,655,8,3,12,0,51,1409,0,0
1785811949.649329,655,9,5,12,0,51,1409,0,0
1785811949.653394,655,17,6,16,1,50,2112,0,0
1785811949.653394,655,18,0,16,0,51,2178,0,0
1785811949.653394,655,19,7,16,26,25,1057,0,0
1785811949.657625,656,7,5,12,5,46,1281,0,0
1785811949.657625,656,8,3,12,8,43,1185,0,0
1785811949.657625,656,9,4,12,0,51,1409,0,0
1785811949.661561,656,17,7,16,1,50,2112,0,0
