# type,ts_ns,ifindex,len,dwell_ns,inflight
# STATS,ts_ns,inflight_pkts,inflight_bytes,enq_total,deq_total,miss,insert_fail,rb_lost
DEQ,948842505177618,24,1400,105037,3
DEQ,948842505180207,24,1400,99956,2
DEQ,948842505207518,24,1400,121602,4
DEQ,948842505304219,24,1400,216189,3
DEQ,948842505305101,24,1400,120766,2
DEQ,948842505330639,24,1400,138947,3
DEQ,948842505408102,24,1400,214692,4
DEQ,948842505421896,24,1400,112004,3
DEQ,948842505561561,24,1400,235637,2
DEQ,948842505643133,24,1400,309439,1
DEQ,948842505656924,24,1400,321140,0
DEQ,948842514338603,24,1400,99671,1
DEQ,948842514427446,24,1400,179426,0
DEQ,948842519152622,24,1400,98156,3
DEQ,948842519155258,24,1400,90872,2
DEQ,948842519241272,24,1400,171845,1
DEQ,948842519308155,24,1400,236373,0
DEQ,948842535341734,24,1400,96228,4
DEQ,948842535344365,24,1400,90005,3
DEQ,948842535448467,24,1400,188982,4
DEQ,948842535449330,24,1400,185393,3
